ccgp_project_id,Sample,genus,species,likely_assignment,minicore_seq_id,Group,Kingdom,Phylum,Class,Order,Family
10-Mimulus,MILA_P3P1_2B,Mimulus,lacinatus,K1,MILA_P3P1_2B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_4H,Mimulus,lacinatus,K1,MILA_P3P1_4H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_4G,Mimulus,lacinatus,K1,MILA_P3P1_4G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_5D,Mimulus,lacinatus,K1,MILA_P3P1_5D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_5F,Mimulus,lacinatus,K1,MILA_P3P1_5F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_6C,Mimulus,lacinatus,K1,MILA_P3P1_6C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_5A,Mimulus,lacinatus,K1,MILA_P3P1_5A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_8G,Mimulus,lacinatus,K1,MILA_P3P2_8G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_10D,Mimulus,lacinatus,K1,MILA_P3P2_10D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_8C,Mimulus,lacinatus,K1,MILA_P3P2_8C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_6B,Mimulus,lacinatus,K1,MILA_P3P1_6B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_1H,Mimulus,lacinatus,K1,MILA_P3P1_1H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_5B,Mimulus,lacinatus,K1,MILA_P3P1_5B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_12H,Mimulus,lacinatus,K1,MILA_P3P2_12H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_12E,Mimulus,lacinatus,K1,MILA_P3P2_12E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_7A,Mimulus,lacinatus,K1,MILA_P3P2_7A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_10A,Mimulus,lacinatus,K1,MILA_P3P2_10A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_1B,Mimulus,lacinatus,K1,MILA_P3P1_1B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_6G,Mimulus,lacinatus,K1,MILA_P3P1_6G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_2D,Mimulus,lacinatus,K1,MILA_P3P1_2D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_6F,Mimulus,lacinatus,K1,MILA_P3P1_6F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_9H,Mimulus,lacinatus,K1,MILA_P3P2_9H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_3G,Mimulus,lacinatus,K1,MILA_P3P1_3G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_12F,Mimulus,lacinatus,K1,MILA_P3P2_12F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P2_10G,Mimulus,lacinatus,K1,MILA_P3P2_10G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_6A,Mimulus,lacinatus,K1,MILA_P3P1_6A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_3D,Mimulus,lacinatus,K1,MILA_P3P1_3D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1B,Mimulus,guttatus,K1,MIGU_P1P1_1B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_3F,Mimulus,guttatus,K1,MILA_P3P1_3F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1F,Mimulus,guttatus,K1,MIGU_P1P1_1F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6E,Mimulus,guttatus,K1,MIGU_P1P1_6E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_2G,Mimulus,lacinatus,K1,MILA_P3P1_2G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_1A,Mimulus,lacinatus,K1,MILA_P3P1_1A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_7B,Mimulus,guttatus,K1,MIGU_P2P2_7B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_2F,Mimulus,lacinatus,K1,MILA_P3P1_2F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_3H,Mimulus,lacinatus,K1,MILA_P3P1_3H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_7E,Mimulus,guttatus,NA,MIGU_P2P2_7E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6G,Mimulus,guttatus,NA,MIGU_P1P1_6G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_12D,Mimulus,guttatus,NA,MIGU_P2P2_12D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_7D,Mimulus,guttatus,NA,MIGU_P2P2_7D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_12B,Mimulus,guttatus,NA,MIGU_P2P2_12B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P1_5A,Mimulus,guttatus,NA,MIGU_P2P1_5A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_5G,Mimulus,guttatus,NA,MIGU_P1P1_5G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_9C,Mimulus,guttatus,NA,MIGU_P2P2_9C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_12G,Mimulus,guttatus,NA,MIGU_P2P2_12G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_2A,Mimulus,guttatus,NA,MIGU_P1P1_2A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_9H,Mimulus,guttatus,NA,MIGU_P2P2_9H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6C,Mimulus,guttatus,NA,MIGU_P1P1_6C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1A,Mimulus,guttatus,NA,MIGU_P1P1_1A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_9F,Mimulus,guttatus,NA,MIGU_P2P2_9F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_2C,Mimulus,guttatus,NA,MIGU_P1P1_2C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_5A,Mimulus,guttatus,NA,MIGU_P1P1_5A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1H,Mimulus,guttatus,NA,MIGU_P1P1_1H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_12H,Mimulus,guttatus,NA,MIGU_P2P2_12H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_8F,Mimulus,guttatus,NA,MIGU_P2P2_8F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_11G,Mimulus,guttatus,NA,MIGU_P2P2_11G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P1_4B,Mimulus,guttatus,NA,MIGU_P2P1_4B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6H,Mimulus,guttatus,NA,MIGU_P1P1_6H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P1_3B,Mimulus,guttatus,NA,MIGU_P2P1_3B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1E,Mimulus,guttatus,NA,MIGU_P1P1_1E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4F,Mimulus,guttatus,NA,MIGU_P1P1_4F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_10H,Mimulus,guttatus,NA,MIGU_P2P2_10H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_11A,Mimulus,guttatus,K2,MIGU_P2P2_11A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_12A,Mimulus,guttatus,K2,MIGU_P2P2_12A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_9D,Mimulus,guttatus,K2,MIGU_P2P2_9D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3H,Mimulus,guttatus,K2,MIGU_P1P1_3H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P1_4C,Mimulus,guttatus,K2,MIGU_P2P1_4C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4D,Mimulus,guttatus,K2,MIGU_P1P1_4D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_10A,Mimulus,guttatus,K2,MIGU_P2P2_10A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4C,Mimulus,guttatus,K2,MIGU_P1P1_4C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4B,Mimulus,guttatus,K2,MIGU_P1P1_4B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_2B,Mimulus,guttatus,K2,MIGU_P1P1_2B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3A,Mimulus,guttatus,K2,MIGU_P1P1_3A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1D,Mimulus,guttatus,K2,MIGU_P1P1_1D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_8A,Mimulus,guttatus,K2,MIGU_P2P2_8A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_2E,Mimulus,guttatus,K2,MIGU_P1P1_2E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_4D,Mimulus,guttatus,K2,MILA_P3P1_4D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P1_5F,Mimulus,guttatus,K2,MIGU_P2P1_5F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_2G,Mimulus,guttatus,K2,MIGU_P1P1_2G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_2F,Mimulus,guttatus,K2,MIGU_P1P1_2F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3E,Mimulus,guttatus,K2,MIGU_P1P1_3E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6A,Mimulus,guttatus,K2,MIGU_P1P1_6A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_2H,Mimulus,guttatus,K2,MIGU_P1P1_2H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4E,Mimulus,guttatus,K2,MIGU_P1P1_4E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MILA_P3P1_4A,Mimulus,guttatus,K2,MILA_P3P1_4A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3G,Mimulus,guttatus,K2,MIGU_P1P1_3G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3D,Mimulus,guttatus,K2,MIGU_P1P1_3D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_8C,Mimulus,guttatus,K2,MIGU_P2P2_8C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P2P2_10G,Mimulus,guttatus,K2,MIGU_P2P2_10G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3F,Mimulus,guttatus,K2,MIGU_P1P1_3F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3C,Mimulus,guttatus,K2,MIGU_P1P1_3C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_5E,Mimulus,guttatus,K2,MIGU_P1P1_5E,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_5F,Mimulus,guttatus,K2,MIGU_P1P1_5F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6D,Mimulus,guttatus,K2,MIGU_P1P1_6D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4H,Mimulus,guttatus,K2,MIGU_P1P1_4H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_5H,Mimulus,guttatus,K2,MIGU_P1P1_5H,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4A,Mimulus,guttatus,K2,MIGU_P1P1_4A,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1C,Mimulus,guttatus,K2,MIGU_P1P1_1C,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6F,Mimulus,guttatus,K2,MIGU_P1P1_6F,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_5D,Mimulus,guttatus,K2,MIGU_P1P1_5D,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_5B,Mimulus,guttatus,K2,MIGU_P1P1_5B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_3B,Mimulus,guttatus,K2,MIGU_P1P1_3B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_4G,Mimulus,guttatus,K2,MIGU_P1P1_4G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_6B,Mimulus,guttatus,K2,MIGU_P1P1_6B,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,MIGU_P1P1_1G,Mimulus,guttatus,K2,MIGU_P1P1_1G,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA05,Mimulus,lacinatus,K1,Mimlac_MILA05,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA06,Mimulus,lacinatus,K1,Mimlac_MILA06,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA50,Mimulus,lacinatus,K1,Mimlac_MILA50,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA22,Mimulus,lacinatus,K1,Mimlac_MILA22,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA02,Mimulus,lacinatus,K1,Mimlac_MILA02,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA10,Mimulus,lacinatus,K1,Mimlac_MILA10,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA27,Mimulus,lacinatus,K1,Mimlac_MILA27,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA11,Mimulus,lacinatus,K1,Mimlac_MILA11,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA32,Mimulus,lacinatus,K1,Mimlac_MILA32,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA08,Mimulus,lacinatus,K1,Mimlac_MILA08,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA16,Mimulus,lacinatus,K1,Mimlac_MILA16,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA01,Mimulus,lacinatus,K1,Mimlac_MILA01,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA43,Mimulus,lacinatus,K1,Mimlac_MILA43,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA39,Mimulus,lacinatus,K1,Mimlac_MILA39,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA26,Mimulus,lacinatus,K1,Mimlac_MILA26,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA04,Mimulus,lacinatus,K1,Mimlac_MILA04,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA23,Mimulus,lacinatus,K1,Mimlac_MILA23,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA29,Mimulus,lacinatus,K1,Mimlac_MILA29,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA03,Mimulus,lacinatus,K1,Mimlac_MILA03,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA13,Mimulus,lacinatus,K1,Mimlac_MILA13,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA17,Mimulus,lacinatus,K1,Mimlac_MILA17,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA18,Mimulus,lacinatus,K1,Mimlac_MILA18,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA20,Mimulus,lacinatus,K1,Mimlac_MILA20,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA33,Mimulus,lacinatus,K1,Mimlac_MILA33,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA36,Mimulus,lacinatus,K1,Mimlac_MILA36,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA15,Mimulus,lacinatus,K1,Mimlac_MILA15,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
10-Mimulus,Mimlac_MILA41,Mimulus,lacinatus,K1,Mimlac_MILA41,HerbaceousPlants,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Phrymaceae
100-Charadrius,MVZCCGP-CniF01-I_A01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniF02-I_B01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniF12-I_C01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniF22-I_D01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniF34-I_E01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniF35-I_F01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniF37-I_G01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniU02-I_H01,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniU07-I_A02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniU18-I_B02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniU35-I_C02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniC01-I_D02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniC06-I_E02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniC11-I_F02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniC13-I_G02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniC15-I_H02,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniC17-I_A03,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniC19-I_B03,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniP01-I_C03,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
100-Charadrius,MVZCCGP-CniP02-I_D03,Charadrius,nivosus,no_pop_analysis,NA,Birds,Animalia,Chordata,Aves,Charadriiformes,Charadriidae
